"LUGAR","lon","lat"
"INFANTAS-CLAVEL                         ",-3.6992817,40.4206051
"MENDEZ ALVARO 72                        ",-3.6796414,40.3945153
"FUENTE DE SAN PEDRO 14                  ",-3.6028855,40.4027772
"AV PICEAS 27                            ",-3.6200281,40.4567267
"ALBOX 12                                ",-3.7415877,40.3738357
"ATOCHA 14                               ",-3.704224,40.4142904
"AEROPUERTO CENTRO CARGA AEREA           ",-3.5799872,40.4546593
"AV MIGUEL HERNANDEZ 96                  ",-3.644255,40.3812673
"MESON DE PAREDES 72                     ",-3.7026978,40.4075926
"IBIZA 4                                 ",-3.6780838,40.4182018
"GTA PUENTE DE SEGOVIA 1                 ",-3.7245489,40.4135454
"MONTE OLIVETI 55                        ",-3.6643486,40.3969582
"PO DELICIAS 135                         ",-3.6947344,40.3923388
"CARLOS ARNICHES 4                       ",-3.7084826,40.4087834
"LOPEZ GRASS 1                           ",-3.6615351,40.394669
"JARDINES 7",-3.7012155,40.4190041
"AV DEMOCRACIA FAROLA 64",-3.6206424,40.3919252
"AV JUAN HERRERA F ARQUITECTURA          ",-3.731133,40.4397828
"LUIS MITJANS 56                         ",-3.6684968,40.4039757
"AV PADRE PIQUER 9                       ",-3.7677351,40.3942754
"SERRANO 12                              ",-3.6881625,40.4221535
"M 40 KM 10,500                          ",-3.6970276,40.3645391
"TRAV JOSE ARCONES GIL 11                ",-3.6389061,40.4365476
"PUENTE SAN ISIDRO-PO E SANTO            ",-3.7229544,40.4037533
"GT SAN VICENTE S/N                      ",-3.7204381,40.419987
"VERDAGUER Y GARCIA 1                    ",-3.6565113,40.4399153
"GRAL. PARDIÑAS 33                       ",-3.6787645,40.4271329
"CARLOS MARTIN ALVAREZ 72                ",-3.6655659,40.3870429
"TIMON-ALCAÑIZ",-3.58852,40.47229
"ALBERTO AGUILERA 22                     ",-3.7097759,40.4301513
"CRONOS 69                               ",-3.6201535,40.4423863
"AV PICEAS-AV MACHUPICHU                 ",-3.6231398,40.4553001
"CORREDERA ALTA DE SAN PABLO             ",-3.7018802,40.425565
"YEBENES 91                              ",-3.7518597,40.3940095
"PEDRO TEIXEIRA 8                        ",-3.6941898,40.4548351
"AV CANTABRIA-BERGANTIN                  ",-3.58592,40.45736
"PO RECOLETOS-RECOLETOS",-3.6909632,40.4233259
"RIBERA DEL SENA-ESTRASBURGO             ",-3.6187704,40.4624707
"PIÑUECAR SN                             ",-3.6012042,41.0126127
"SANTA ROSALIA 9                         ",-3.6312491,40.4657199
"MARCELO USERA 43                        ",-3.7030191,40.3860392
"ESTACION ATOCHA MENDEZ ALVARO           ",-3.6900896,40.4063306
"AV OPORTO-CMNO V.LEGANES                ",-3.7250457,40.3856358
"PADRE DAMIAN 20                         ",-3.6867867,40.4558414
"PAZ 13                                  ",-3.7041092,40.4152143
"SANZ RASO-LOPEZ GRASS                   ",-3.6613676,40.3947906
"CTRA EXTREMADURA 244",-3.7504634,40.405756
"CAPITAN HAYA-PZ SAN JUAN CRUZ",-3.6934286,40.4408886
"M 40 M 201 GLORIETA                     ",-3.6970276,40.3645391
"ARBOLEDA 10                             ",-3.6282593,40.3888664
"GREGORIO SANZ 7",-3.6681369,40.3924881
"FRANCISCO MADARIAGA 19                  ",-3.6406425,40.435551
"AEROPUERTO T 2 BOLSA TAXIS              ",-3.5754869,40.4689487
"GTA BILBAO 3",-3.7022065,40.4295466
"PO PUERTA DEL ANGEL POL LAGO            ",-3.7337046,40.4157752
"PUERTO DE SOMOSIERRA JTA MPAL           ",-3.5824103,41.1330027
"DELFIN 2                                ",-3.6938724,40.466947
"CALERUEGA-CONDADO DE TREVIÑO            ",-3.6710427,40.4794834
"MARIANO CARDERERA                       ",-3.732351,40.4106411
"MARQUES DE VILLAMAGNA                   ",-3.6884914,40.4293508
"ANTONIO LOPEZ 232                       ",-3.696175,40.385003
"AZCOITIA 28                             ",-3.756124,40.3737881
"CLARA DEL REY 52                        ",-3.6679269,40.4459374
"PO SANTA MARIA CABEZA-ZUJAR             ",-3.71491,40.38735
"ARGUESO 2                               ",-3.7258627,40.3869825
"VELAZQUEZ 101                           ",-3.6834902,40.4354887
"PICO DE LA MUELA 2                      ",-3.6649246,40.3926843
"M 11 G TERMINAL EJECUTIVA",-3.6814028,40.4832592
"SAN NAZARIO 3                           ",-3.6671555,40.4484021
"SINESIO DELGADO SN                      ",-3.7082708,40.4714917
"SILVANO-ALCORISA                        ",-3.6401621,40.4615438
"PO TALLERES-ALCOCER                     ",-3.6817174,40.4591285
"PO CASTELLANA 50                        ",-3.6876181,40.4353354
"PZ PRADERA DEL SALCERAL                 ",-3.7194278,40.4961349
"HIERRO-ANTRACITA",-3.6903774,40.3902316
"AV CERRO ANGELES-PARQUE PALOMA          ",-3.7122327,40.3781729
"SIERRA DE CADI 6                        ",-3.660578,40.393062
"M 602 CNO POZO TIO RAIMUNDO             ",-3.6522821,40.3757591
"MARQUES DE URQUIJO 24                   ",-3.7190549,40.4299242
"ANA DE AUSTRIA 6                        ",-3.6651639,40.4908775
"MUÑOPEDRO 12                            ",-3.7161441,40.4057896
"ARTESANIA 10                            ",-3.7101438,40.3471334
"ANTONIA CALAS-M BIENCINTO               ",-3.6689788,40.3975002
"CASTROBARTO 16                          ",-3.5815073,40.4518996
"CTRA ESTACION O'DONNELL FAR 31          ",-3.5934666,40.4462627
"ROQUETAS MAR-CUEVAS ALMANZORA           ",-3.6569138,40.4807242
"ALCALA 522                              ",-3.62198,40.441909
"AV TERCERA-DOS                          ",-3.5946479,40.4491087
"ISLA TABARCA-FERMIN CABALLERO           ",-3.7221431,40.4778244
"DOCTOR URQUIOLA-HALCON                  ",-3.7430642,40.3876847
"A 5 AV AVIACION                         ",-3.7832171,40.3771702
"OÑA 103                                 ",-3.6625169,40.4889682
"MARQUES VIUDO DE PONTEJOS 1             ",-3.7044435,40.4156627
"A 42 SALIDA 2 B                         ",-3.7039284,40.395762
"DOCTOR TOLOSA LATOUR FAROLA 50          ",-3.6421093,40.3819917
"DIEGO MANCHADO 45",-3.6456886,40.3891434
"SERRANO 6",-3.6881756,40.421328
"CADARSO 12",-3.7148336,40.4221663
"M 14 BARRIO AEROPUERTO                  ",-3.5802291,40.458694
"ENRIQUE FUENTES                         ",-3.7115198,40.3861573
"SUECIA 95                               ",-3.6064155,40.4337532
"POBLADURA DEL VALLE-AV HELLIN           ",-3.6150773,40.4279913
"MARCELO USERA-SAN MAGIN                 ",-3.7160018,40.38519
"VALDERROBRES 1                          ",-3.6110197,40.4449093
"GTA EMBAJADORES 10                      ",-3.7030643,40.4054094
"CTRA BOADILLA DEL MONTE 27              ",-3.769469,40.3990229
"ARROYO DEL OLIVAR FAROLA 3              ",-3.6514254,40.3884061
"FRANCISCO SILVELA 66                    ",-3.6751969,40.4356527
"DIARIO LA NACION                        ",-3.7465685,40.3770446
"CARLOS FUENTES 11                       ",-3.7441144,40.4029282
"CALERUEGA 68                            ",-3.6701821,40.4818562
"AV AURORA BOREAL FAROLA 60              ",-3.6088812,40.4007054
"FUENCEMILLAN 2                          ",-3.5715044,40.4493296
"EMILIO MUÑOZ-MIGUEL YUSTE               ",-3.62285,40.43454
"AV PABLO NERUDA-CANDILEJAS              ",-3.66361,40.38203
"ANTONIO PONZ 25                         ",-3.6436912,40.4275849
"ALCOCER                                 ",-3.6801909,40.45888
"CTA VEGA FAROLA 21                      ",-3.7060897,40.4163163
"AV ENTREVIAS ESTACION DEL POZO          ",-3.668485,40.3815
"PO RECOLETOS 4 CARRIL CENTRAL           ",-3.691782,40.4205771
"M 612 KM 2,500                          ",-3.7429397,40.5094189
"AV MENENDEZ PELAYO-COMERCIO             ",-3.6808837,40.4043088
"VILLALONSO-FERROVIARIOS                 ",-3.7148827,40.3491667
"ALBERICIA-ARGENTA                       ",-3.6146173,40.4239259
"AV ALBUFERA 30                          ",-3.6671702,40.3971031
"AV MONASTERIO DE SILOS 22               ",-3.7077731,40.5034678
"ARROYO DEL OLIVAR-MTNEZ RIVA            ",-3.6666019,40.3944022
"MIGUEL SOLAS 19                         ",-3.6812327,40.351639
"CANAL DE SUEZ-ACUARIO                   ",-3.5787943,40.474579
"ESCALONA 109                            ",-3.7661517,40.3947166
"GALLUR-GTA CARMENES                     ",-3.7434364,40.3956371
"MONTE PERDIDO-M BIENCINTO               ",-3.6708784,40.394132
"GRAN VIA 35                             ",-3.7046411,40.4200522
"TORDESILLAS 39                          ",-3.7582907,40.3662276
"FRANCOS RODRIGUEZ 46                    ",-3.7057934,40.4567
"PZ CRISTO REY-ISAAC PERAL               ",-3.7177272,40.4389875
"ANTONIO LOPEZ 212                       ",-3.6974514,40.3862126
"CADARSO-IRUN                            ",-3.7156986,40.4224921
"PZ LEGAZPI-PO CHOPERA                   ",-3.6958007,40.3919258
"SANZ RASO 5                             ",-3.6622645,40.3951895
"GTA VALLE DE ORO 10                     ",-3.7305376,40.3876231
"GREMIOS-POBLADURA DEL VALLE             ",-3.6202424,40.4250729
"M 30 KM 4,100 CALZADA 2                 ",-3.7224778,40.4210557
"SIERRA SALVADA-PEDRO LABORDE            ",-3.6481084,40.3885333
"BRAVO MURILLO 362                       ",-3.6933277,40.4649575
"AV GRAN VIA DEL ESTE 1                  ",-3.5950725,40.402801
"LOPEZ GRASS 78                          ",-3.6593859,40.3982379
"SALLABERRY SN                           ",-3.7204138,40.3928013
"SAN CIRIACO 18                          ",-3.6037086,40.4056343
"ASTROS-DOCTOR ESQUERDO                  ",-3.6697162,40.4114384
"CONVENIO-MENDEZ ALVARO                  ",-3.6843626,40.3993905
"ALIAGA 14                               ",-3.6110685,40.4365227
"AQUITANIA 10                            ",-3.6186537,40.4182912
"BARBARA DE BRAGANZA-SANTO TOME",-3.6938456,40.4245113
"INDUSTRIA 5                             ",-3.7294271,40.4105656
"PO EXTREMADURA-NAVAS DEL REY            ",-3.7368213,40.4081474
"ALCALA 30                               ",-3.6980632,40.4180779
"AV GRAN VIA DEL ESTE 9                  ",-3.597416,40.401217
"TABLADA 6                               ",-3.7002166,40.4595041
"SAN ANTONIO DE PADUA 9                  ",-3.7026156,40.3871546
"JOAQUIN COSTA 53                        ",-3.681439,40.4416945
"AV POBLADOS-AV AGUILAS                  ",-3.763933,40.385762
"PO GASTRONOMIA SN                       ",-3.6770025,40.44898
"PZ ASAMBLEA SN                          ",-3.7085978,40.3681516
"PLOMO 14 UNIDAD ATESTADOS               ",-3.6897761,40.3926605
"COLEGIATA-TOLEDO                        ",-3.7069721,40.4126765
"CALERO PITA 32                          ",-3.6711378,40.3819811
"AV MONTE IGUELDO 92                     ",-3.6705684,40.3915172
"AV MORATALAZ 37                         ",-3.6591045,40.4074056
"ILLESCAS-ESCALONA                       ",-3.76452,40.39579
"BOLTAÑA 67                              ",-3.6089786,40.4482654
"AV SANTA EUGENIA                        ",-3.6100194,40.3817397
"PO EDUARDO DATO 2                       ",-3.6962619,40.4325292
"RUIZ 23                                 ",-3.6385311,40.4314872
"SERRANO 3                               ",-3.6888493,40.4210283
"PO EXTREMADURA-GTA PTE SEGOVIA          ",-3.724932,40.4140587
"COSTA BRAVA-AV V CONDESA                ",-3.7107877,40.4973757
"CALIDON-ARTURO SORIA                    ",-3.6507177,40.4486016
"JERONIMA LLORENTE 38                    ",-3.7072478,40.4545034
"REINA MERCEDES 13                       ",-3.6978782,40.4510973
"AV CARDENAL HERRERA ORIA 246            ",-3.7201186,40.4815785
"SEPULVEDA-PALMIPEDO                     ",-3.7459488,40.4037257
"DOCTOR CASTELO-AV M PELAYO              ",-3.6792879,40.4204096
"M 30 KM 3 LATERAL                       ",-3.7224778,40.4210557
"JACOMETREZO-PZ CALLAO                   ",-3.707002,40.4201836
"PALOS FRONTERA-PO STA M CABEZA          ",-3.6971802,40.4029206
"DONOSO CORTES-ANDRES MELLADO            ",-3.7142598,40.4364495
"DOLORES BARRANCO 4                      ",-3.7027185,40.383402
"ALCALDE SAINZ DE BARANDA 94             ",-3.6603,40.42067
"AV VENTISQUERO CONDESA FTE 42           ",-3.7165183,40.4873582
"M 607 AV CARDENAL HERRERA ORIA          ",-3.7456505,40.4752315
"AV ORCASUR-NIVAR                        ",-3.7011223,40.3689385
"ATOCHA-PZ EMPERADOR CARLOS V            ",-3.6936848,40.4068624
"DOMINGO PARRAGA                         ",-3.7157444,40.3421402
"CALLE 30 TUNEL 03FL40                   ",-3.6748806,40.3917495
"GRAN VIA 73                             ",-3.7108885,40.4231076
"AV ALBUFERA 222                         ",-3.6504038,40.3910285
"DOLORES BARRANCO 7                      ",-3.7037304,40.383444
"VERDE VIENTO-PO P CASTAÑAR              ",-3.7152467,40.3487661
"PO PLATA Y CASTAÑAR SN                  ",-3.7176651,40.350509
"SANTA MARTA 18                          ",-3.661626,40.402574
"CAMARENA 126                            ",-3.7566174,40.3916377
"AUGUSTO FIGUEROA 43                     ",-3.6965604,40.4220768
"GERARDO RUEDA                           ",-3.6654503,40.4001018
"ALCALDE SAINZ DE BARANDA 63             ",-3.6700483,40.4168344
"TOSSA 1                                 ",-3.6474566,40.3950076
"DON PEDRO 20                            ",-3.7145399,40.4119698
"SAN ANTOLIN-BINEFAR                     ",-3.7484741,40.3793578
"SAN DALMACIO-AV ANDALUCIA               ",-3.6929755,40.343856
"VALVERDE 35                             ",-3.7018497,40.4230389
"ATOCHA 94                               ",-3.6961647,40.4107047
"OLVIDO 48                               ",-3.7028011,40.3852704
"PUERTO DE BALBARAN FAROLA 1027          ",-3.6632239,40.3788068
"AV CIUDAD DE BARCELONA 83               ",-3.673693,40.4009128
"A 3 AV GRAN VIA DEL SURESTE             ",-3.5875208,40.3644597
"AV NIZA-MARIA SEVILLA DIAGO             ",-3.6077741,40.4332038
"CASTILLO DE UCLES                       ",-3.6233622,40.4298585
"M 40 KM 14                              ",-3.6970276,40.3645391
"RIO ULLA 6                              ",-3.6429616,40.4347084
"MARTINEZ DE LA RIVA 83                  ",-3.6646537,40.3894345
"BALBINA VALVERDE 2                      ",-3.689641,40.44644
"ALEGRIA DE ORIA-IQUITOS                 ",-3.6311873,40.4411491
"M 603 ISABEL COLBRAND                   ",-3.6729035,40.512971
"PAYASO FOFO-SIERRA BERMEJA              ",-3.660285,40.39031
"ALCALA 630                              ",-3.6091764,40.4484182
"REYES-AMANIEL                           ",-3.709072,40.4243067
"BULEVAR JOSE PRAT 19                    ",-3.6219991,40.3979209
"HORTALEZA 56                            ",-3.6992434,40.4225158
"SALUD-PZ CARMEN                         ",-3.7034151,40.41858
"CNO VALDERRIBAS 101                     ",-3.6582317,40.3985259
"ALBA DE TORMES 29                       ",-3.7439042,40.3775402
"SANTA BARBARA 1                         ",-3.6969493,40.4269205
"DOMINGO PARRAGA 82                      ",-3.7190386,40.3413093
"AV BADAJOZ 10                           ",-3.6565481,40.4405459
"GTA OLGA RAMOS                          ",-3.7233615,40.4920438
"AV MORATALAZ-CAMINO VINATEROS           ",-3.6455954,40.4079525
"AV VALLADOLID 55                        ",-3.7314697,40.4301981
"CORAZON DE MARIA 18                     ",-3.6694721,40.4415794
"GUTIERRE DE CETINA 10                   ",-3.6444209,40.433802
"AV VALLADOLID 3                         ",-3.7268884,40.425878
"AZCA PRIMER NIVEL 7 420                 ",-3.6922981,40.4490145
"MURCIA 8                                ",-3.6944612,40.4052156
"LAGARTERA-CARDEÑOSA                     ",-3.67278,40.38226
"SERRANO 51                              ",-3.6870569,40.4309634
"SAN BERNARDO 121                        ",-3.7047938,40.4330038
"VIRGEN DE LA ALEGRIA 17                 ",-3.65798,40.4334
"ALCALA-VICENTE ESPINEL                  ",-3.6412557,40.4364235
"FERNANDO DELGADO 5                      ",-3.7486209,40.3842208
"PO SANTA MARIA CABEZA FAR 140           ",-3.7041702,40.3957595
"SERRANO 108                             ",-3.6862168,40.4348509
"JUAN RAMON JIMENEZ 7                    ",-3.6872544,40.4570603
"DOCTOR ESQUERDO 82                      ",-3.6699338,40.4127041
"DULCINEA-JAEN                           ",-3.6963728,40.4144265
"MARIO CABRE 11                          ",-3.6362862,40.4071388
"AV GENERAL PERON 20                     ",-3.69628,40.45224
"AV SANTUARIO DE VALVERDE 70             ",-3.6967936,40.5074782
"CTA SAN VICENTE 28                      ",-3.7165218,40.4205311
"MARGARITAS 16                           ",-3.706805,40.4577338
"CERRO BLANCO 31                         ",-3.715805,40.3797625
"ZARZALEJO-PZ CONDESA DE GAVIA           ",-3.7022218,40.4489833
"VIA DE DUBLIN 2                         ",-3.6146478,40.4611758
"PO CASTELLANA 58                        ",-3.6891445,40.4365355
"ORENSE FAROLA 53                        ",-3.695058,40.453771
"JULIAN BESTEIRO 1                       ",-3.695649,40.4531366
"BARCELO 3                               ",-3.7009029,40.4266563
"VIRGEN DE LA OLIVA 73                   ",-3.6243756,40.4320233
"PRINCIPE DE VERGARA 63                  ",-3.6796349,40.4339533
"ATOCHA-PZ COLON                         ",-3.6902409,40.4251223
"SERRANO 76                              ",-3.6866751,40.4308331
"BRAVO MURILLO 313                       ",-3.6970431,40.4630809
"AV REINA MERCEDES                       ",-3.697649,40.4509613
"M 603 FEDERICO MOMPOU                   ",-3.6790843,40.5133128
"REINA MERCEDES-ORENSE                   ",-3.6950412,40.4507974
"CAPITAN BLANCO ARGIBAY 49               ",-3.7005019,40.4656423
"CTRA R 3 KM 4                           ",-3.6370287,40.4147455
"GRAN VIA 47                             ",-3.707646,40.4209525
"ALBERIQUE 2 CNP SAN BLAS                ",-3.6159342,40.4292069
